run,epoch,time,node,success_rate,avg_latency,drop_rate,trust_score,packets_forwarded,invalid_sig,is_malicious,alpha,rho,theta,block_size
alpha0_run0,48,470,10.0.0.1,1.0,134.59,0.0,0.9256,162,0,0,0.0,0.0164,0.4919,20
alpha0_run0,48,470,10.0.0.2,1.0,140.54,0.0,0.9327,140,0,0,0.0,0.0164,0.4919,20
alpha0_run0,48,470,10.0.0.3,1.0,151.93,0.0,0.9242,117,0,0,0.0,0.0164,0.4919,20
alpha0_run0,48,470,10.0.0.4,1.0,116.93,0.0,0.9388,145,0,0,0.0,0.0164,0.4919,20
alpha0_run0,48,470,10.0.0.5,1.0,143.4,0.0,0.9283,133,0,0,0.0,0.0164,0.4919,20
alpha0_run0,49,480,10.0.0.1,1.0,134.59,0.0,0.9277,162,0,0,0.0,0.0159,0.4922,20
alpha0_run0,49,480,10.0.0.2,1.0,140.54,0.0,0.9318,140,0,0,0.0,0.0159,0.4922,20
alpha0_run0,49,480,10.0.0.3,1.0,151.93,0.0,0.9242,117,0,0,0.0,0.0159,0.4922,20
alpha0_run0,49,480,10.0.0.4,1.0,145.37,0.0,0.9353,153,0,0,0.0,0.0159,0.4922,20
alpha0_run0,49,480,10.0.0.5,1.0,125.54,0.0,0.931,137,0,0,0.0,0.0159,0.4922,20
alpha0_run0,50,490,10.0.0.1,1.0,142.53,0.0,0.928,163,0,0,0.0,0.0165,0.4919,20
alpha0_run0,50,490,10.0.0.2,1.0,140.54,0.0,0.9312,140,0,0,0.0,0.0165,0.4919,20
alpha0_run0,50,490,10.0.0.3,0.7,138.85,0.0,0.8811,122,0,0,0.0,0.0165,0.4919,20
alpha0_run0,50,490,10.0.0.4,1.0,145.37,0.0,0.9329,153,0,0,0.0,0.0165,0.4919,20
alpha0_run0,50,490,10.0.0.5,1.0,132.39,0.0,0.9318,141,0,0,0.0,0.0165,0.4919,20
alpha0_run0,51,500,10.0.0.1,1.0,154.85,0.0,0.9264,164,0,0,0.0,0.0169,0.4917,20
alpha0_run0,51,500,10.0.0.2,1.0,149.95,0.0,0.9293,142,0,0,0.0,0.0169,0.4917,20
alpha0_run0,51,500,10.0.0.3,0.6496,138.85,0.0,0.8434,122,0,0,0.0,0.0169,0.4917,20
alpha0_run0,51,500,10.0.0.4,1.0,158.49,0.0,0.9293,154,0,0,0.0,0.0169,0.4917,20
alpha0_run0,51,500,10.0.0.5,1.0,130.2,0.0,0.9328,152,0,0,0.0,0.0169,0.4917,20
alpha0_run0,52,510,10.0.0.1,1.0,154.85,0.0,0.9252,164,0,0,0.0,0.0184,0.491,20
alpha0_run0,52,510,10.0.0.2,1.0,133.1,0.0,0.9306,145,0,0,0.0,0.0184,0.491,20
alpha0_run0,52,510,10.0.0.3,0.9931,145.71,0.0,0.8675,124,0,0,0.0,0.0184,0.491,20
alpha0_run0,52,510,10.0.0.4,1.0,158.49,0.0,0.9267,154,0,0,0.0,0.0184,0.491,20
alpha0_run0,52,510,10.0.0.5,1.0,116.89,0.0,0.9354,164,0,0,0.0,0.0184,0.491,20
alpha0_run0,53,520,10.0.0.1,1.0,154.85,0.0,0.9244,164,0,0,0.0,0.0164,0.4919,20
alpha0_run0,53,520,10.0.0.2,1.0,125.51,0.0,0.9326,150,0,0,0.0,0.0164,0.4919,20
alpha0_run0,53,520,10.0.0.3,0.9976,145.71,0.0,0.885,124,0,0,0.0,0.0164,0.4919,20
alpha0_run0,53,520,10.0.0.4,1.0,158.49,0.0,0.9249,154,0,0,0.0,0.0164,0.4919,20
alpha0_run0,53,520,10.0.0.5,1.0,123.42,0.0,0.9363,172,0,0,0.0,0.0164,0.4919,20
alpha0_run0,54,530,10.0.0.1,1.0,154.85,0.0,0.9239,164,0,0,0.0,0.0174,0.4914,20
alpha0_run0,54,530,10.0.0.2,1.0,126.3,0.0,0.9339,163,0,0,0.0,0.0174,0.4914,20
alpha0_run0,54,530,10.0.0.3,0.9999,142.58,0.0,0.8981,127,0,0,0.0,0.0174,0.4914,20
alpha0_run0,54,530,10.0.0.4,1.0,158.49,0.0,0.9237,154,0,0,0.0,0.0174,0.4914,20
alpha0_run0,54,530,10.0.0.5,1.0,140.77,0.0,0.9343,173,0,0,0.0,0.0174,0.4914,20
alpha0_run0,55,540,10.0.0.1,1.0,154.85,0.0,0.9235,164,0,0,0.0,0.0155,0.4924,20
alpha0_run0,55,540,10.0.0.2,1.0,136.87,0.0,0.9332,164,0,0,0.0,0.0155,0.4924,20
alpha0_run0,55,540,10.0.0.3,1.0,126.54,0.0,0.9097,136,0,0,0.0,0.0155,0.4924,20
alpha0_run0,55,540,10.0.0.4,1.0,158.49,0.0,0.9228,154,0,0,0.0,0.0155,0.4924,20
alpha0_run0,55,540,10.0.0.5,1.0,140.77,0.0,0.9329,173,0,0,0.0,0.0155,0.4924,20
alpha0_run0,56,550,10.0.0.1,1.0,154.85,0.0,0.9232,164,0,0,0.0,0.0165,0.4919,20
alpha0_run0,56,550,10.0.0.2,1.0,120.38,0.0,0.9352,171,0,0,0.0,0.0165,0.4919,20
alpha0_run0,56,550,10.0.0.3,1.0,137.31,0.0,0.9162,146,0,0,0.0,0.0165,0.4919,20
alpha0_run0,56,550,10.0.0.4,1.0,158.49,0.0,0.9222,154,0,0,0.0,0.0165,0.4919,20
alpha0_run0,56,550,10.0.0.5,1.0,140.77,0.0,0.9319,173,0,0,0.0,0.0165,0.4919,20
alpha0_run0,57,560,10.0.0.1,1.0,154.85,0.0,0.923,164,0,0,0.0,0.016,0.4921,20
alpha0_run0,57,560,10.0.0.2,1.0,120.38,0.0,0.9366,171,0,0,0.0,0.016,0.4921,20
alpha0_run0,57,560,10.0.0.3,1.0,115.98,0.0,0.9239,158,0,0,0.0,0.016,0.4921,20
alpha0_run0,57,560,10.0.0.4,1.0,158.49,0.0,0.9218,154,0,0,0.0,0.016,0.4921,20
alpha0_run0,57,560,10.0.0.5,1.0,140.77,0.0,0.9312,173,0,0,0.0,0.016,0.4921,20
alpha0_run0,58,570,10.0.0.1,1.0,154.85,0.0,0.9229,164,0,0,0.0,0.0147,0.4927,20
alpha0_run0,58,570,10.0.0.2,1.0,114.08,0.0,0.9385,177,0,0,0.0,0.0147,0.4927,20
alpha0_run0,58,570,10.0.0.3,1.0,129.79,0.0,0.9273,165,0,0,0.0,0.0147,0.4927,20
alpha0_run0,58,570,10.0.0.4,1.0,158.49,0.0,0.9215,154,0,0,0.0,0.0147,0.4927,20
alpha0_run0,58,570,10.0.0.5,1.0,140.77,0.0,0.9307,173,0,0,0.0,0.0147,0.4927,20
alpha0_run0,59,580,10.0.0.1,1.0,154.85,0.0,0.9228,164,0,0,0.0,0.015,0.4926,20
alpha0_run0,59,580,10.0.0.2,1.0,105.12,0.0,0.9412,185,0,0,0.0,0.015,0.4926,20
alpha0_run0,59,580,10.0.0.3,1.0,127.6,0.0,0.93,168,0,0,0.0,0.015,0.4926,20
alpha0_run0,59,580,10.0.0.4,1.0,158.49,0.0,0.9212,154,0,0,0.0,0.015,0.4926,20
alpha0_run0,59,580,10.0.0.5,1.0,140.77,0.0,0.9304,173,0,0,0.0,0.015,0.4926,20
alpha0_run0,60,590,10.0.0.1,1.0,154.85,0.0,0.9227,164,0,0,0.0,0.0146,0.4928,20
alpha0_run0,60,590,10.0.0.2,1.0,136.96,0.0,0.9383,190,0,0,0.0,0.0146,0.4928,20
alpha0_run0,60,590,10.0.0.3,1.0,152.38,0.0,0.9281,175,0,0,0.0,0.0146,0.4928,20
alpha0_run0,60,590,10.0.0.4,1.0,158.49,0.0,0.9211,154,0,0,0.0,0.0146,0.4928,20
alpha0_run0,60,590,10.0.0.5,1.0,128.7,0.0,0.932,180,0,0,0.0,0.0146,0.4928,20
alpha0_run1,1,0,10.0.0.1,0.86,100.73,0.0,0.8239,1,0,0,0.0,0.4,0.3571,12
alpha0_run1,1,0,10.0.0.2,0.86,95.92,0.0,0.8246,1,0,0,0.0,0.4,0.3571,12
alpha0_run1,1,0,10.0.0.3,0.8,100.0,0.0,0.815,0,0,0,0.0,0.4,0.3571,12
alpha0_run1,1,0,10.0.0.4,0.86,100.0,0.0,0.824,0,0,0,0.0,0.4,0.3571,12
alpha0_run1,1,0,10.0.0.5,0.86,100.0,0.0,0.824,0,0,0,0.0,0.4,0.3571,12
alpha0_run1,2,10,10.0.0.1,0.9885,90.31,0.0,0.8614,3,0,0,0.0,0.0673,0.4685,19
alpha0_run1,2,10,10.0.0.2,0.9919,125.63,0.0,0.8572,2,0,0,0.0,0.0673,0.4685,19
alpha0_run1,2,10,10.0.0.3,0.9765,129.13,0.0,0.8476,4,0,0,0.0,0.0673,0.4685,19
alpha0_run1,2,10,10.0.0.4,0.9835,103.84,0.0,0.8588,3,0,0,0.0,0.0673,0.4685,19
alpha0_run1,2,10,10.0.0.5,0.9835,108.55,0.0,0.858,4,0,0,0.0,0.0673,0.4685,19
alpha0_run1,3,20,10.0.0.1,0.9981,119.69,0.0,0.8848,6,0,0,0.0,0.0457,0.4782,19
alpha0_run1,3,20,10.0.0.2,0.9995,107.63,0.0,0.8838,5,0,0,0.0,0.0457,0.4782,19
alpha0_run1,3,20,10.0.0.3,0.9993,130.63,0.0,0.8736,7,0,0,0.0,0.0457,0.4782,19
alpha0_run1,3,20,10.0.0.4,0.9981,126.62,0.0,0.8818,7,0,0,0.0,0.0457,0.4782,19
alpha0_run1,3,20,10.0.0.5,0.9972,102.93,0.0,0.8848,6,0,0,0.0,0.0457,0.4782,19
alpha0_run1,4,30,10.0.0.1,0.9997,128.05,0.0,0.9001,7,0,0,0.0,0.0298,0.4856,19
alpha0_run1,4,30,10.0.0.2,0.9999,120.83,0.0,0.9005,6,0,0,0.0,0.0298,0.4856,19
alpha0_run1,4,30,10.0.0.3,0.9998,130.72,0.0,0.8919,9,0,0,0.0,0.0298,0.4856,19
alpha0_run1,4,30,10.0.0.4,0.9998,124.48,0.0,0.8986,9,0,0,0.0,0.0298,0.4856,19
alpha0_run1,4,30,10.0.0.5,0.9993,115.96,0.0,0.9019,9,0,0,0.0,0.0298,0.4856,19
alpha0_run1,5,40,10.0.0.1,1.0,108.99,0.0,0.9137,8,0,0,0.0,0.0186,0.4909,20
alpha0_run1,5,40,10.0.0.2,1.0,127.82,0.0,0.9112,9,0,0,0.0,0.0186,0.4909,20
alpha0_run1,5,40,10.0.0.3,1.0,122.63,0.0,0.9059,12,0,0,0.0,0.0186,0.4909,20
alpha0_run1,5,40,10.0.0.4,0.9999,129.64,0.0,0.9096,10,0,0,0.0,0.0186,0.4909,20
alpha0_run1,5,40,10.0.0.5,0.9998,118.36,0.0,0.9135,10,0,0,0.0,0.0186,0.4909,20
alpha0_run1,6,50,10.0.0.1,1.0,119.0,0.0,0.9217,11,0,0,0.0,0.0288,0.486,19
alpha0_run1,6,50,10.0.0.2,1.0,138.51,0.0,0.9171,11,0,0,0.0,0.0288,0.486,19
alpha0_run1,6,50,10.0.0.3,1.0,110.74,0.0,0.9175,17,0,0,0.0,0.0288,0.486,19
alpha0_run1,6,50,10.0.0.4,1.0,110.67,0.0,0.9201,15,0,0,0.0,0.0288,0.486,19
alpha0_run1,6,50,10.0.0.5,1.0,115.01,0.0,0.9222,13,0,0,0.0,0.0288,0.486,19
alpha0_run1,7,60,10.0.0.1,1.0,116.82,0.0,0.9277,13,0,0,0.0,0.0093,0.4954,20
alpha0_run1,7,60,10.0.0.2,1.0,126.31,0.0,0.923,15,0,0,0.0,0.0093,0.4954,20
alpha0_run1,7,60,10.0.0.3,1.0,117.32,0.0,0.9247,21,0,0,0.0,0.0093,0.4954,20
alpha0_run1,7,60,10.0.0.4,1.0,115.73,0.0,0.9267,16,0,0,0.0,0.0093,0.4954,20
alpha0_run1,7,60,10.0.0.5,1.0,115.51,0.0,0.9282,14,0,0,0.0,0.0093,0.4954,20
alpha0_run1,8,70,10.0.0.1,0.9647,93.64,0.0,0.93,16,0,0,0.0,0.0322,0.4844,19
alpha0_run1,8,70,10.0.0.2,1.0,123.29,0.0,0.9276,19,0,0,0.0,0.0322,0.4844,19
alpha0_run1,8,70,10.0.0.3,1.0,127.46,0.0,0.9282,24,0,0,0.0,0.0322,0.4844,19
alpha0_run1,8,70,10.0.0.4,1.0,117.23,0.0,0.9311,19,0,0,0.0,0.0322,0.4844,19
alpha0_run1,8,70,10.0.0.5,1.0,111.5,0.0,0.933,19,0,0,0.0,0.0322,0.4844,19
alpha0_run1,9,80,10.0.0.1,0.9958,113.96,0.0,0.9333,21,0,0,0.0,0.015,0.4926,20
alpha0_run1,9,80,10.0.0.2,1.0,115.76,0.0,0.932,24,0,0,0.0,0.015,0.4926,20
alpha0_run1,9,80,10.0.0.3,1.0,127.46,0.0,0.9306,24,0,0,0.0,0.015,0.4926,20
alpha0_run1,9,80,10.0.0.4,1.0,132.22,0.0,0.9319,20,0,0,0.0,0.015,0.4926,20
alpha0_run1,9,80,10.0.0.5,1.0,119.99,0.0,0.9351,20,0,0,0.0,0.015,0.4926,20
alpha0_run1,10,90,10.0.0.1,0.9993,105.59,0.0,0.9374,23,0,0,0.0,0.0178,0.4913,20
alpha0_run1,10,90,10.0.0.2,1.0,121.71,0.0,0.9341,25,0,0,0.0,0.0178,0.4913,20
alpha0_run1,10,90,10.0.0.3,1.0,113.67,0.0,0.9344,30,0,0,0.0,0.0178,0.4913,20
alpha0_run1,10,90,10.0.0.4,1.0,132.22,0.0,0.9325,20,0,0,0.0,0.0178,0.4913,20
alpha0_run1,10,90,10.0.0.5,1.0,125.57,0.0,0.9357,21,0,0,0.0,0.0178,0.4913,20
alpha0_run1,11,100,10.0.0.1,0.9998,117.73,0.0,0.9385,26,0,0,0.0,0.0246,0.488,20
alpha0_run1,11,100,10.0.0.2,1.0,123.56,0.0,0.9353,28,0,0,0.0,0.0246,0.488,20
alpha0_run1,11,100,10.0.0.3,1.0,100.93,0.0,0.9389,33,0,0,0.0,0.0246,0.488,20
alpha0_run1,11,100,10.0.0.4,1.0,128.59,0.0,0.9335,21,0,0,0.0,0.0246,0.488,20
alpha0_run1,11,100,10.0.0.5,1.0,129.38,0.0,0.9356,22,0,0,0.0,0.0246,0.488,20
alpha0_run1,12,110,10.0.0.1,0.9647,117.73,0.0,0.934,26,0,0,0.0,0.0215,0.4895,20
alpha0_run1,12,110,10.0.0.2,1.0,127.92,0.0,0.9356,33,0,0,0.0,0.0215,0.4895,20
alpha0_run1,12,110,10.0.0.3,1.0,117.72,0.0,0.9396,34,0,0,0.0,0.0215,0.4895,20
alpha0_run1,12,110,10.0.0.4,1.0,107.43,0.0,0.9373,31,0,0,0.0,0.0215,0.4895,20
alpha0_run1,12,110,10.0.0.5,1.0,127.9,0.0,0.9357,25,0,0,0.0,0.0215,0.4895,20
alpha0_run1,13,120,10.0.0.1,0.9958,130.4,0.0,0.9336,30,0,0,0.0,0.0137,0.4932,20
alpha0_run1,13,120,10.0.0.2,1.0,127.92,0.0,0.9357,33,0,0,0.0,0.0137,0.4932,20
alpha0_run1,13,120,10.0.0.3,1.0,120.4,0.0,0.9396,35,0,0,0.0,0.0137,0.4932,20
alpha0_run1,13,120,10.0.0.4,1.0,118.24,0.0,0.9384,34,0,0,0.0,0.0137,0.4932,20
alpha0_run1,13,120,10.0.0.5,1.0,131.83,0.0,0.9352,30,0,0,0.0,0.0137,0.4932,20
alpha0_run1,14,130,10.0.0.1,0.9993,133.69,0.0,0.9334,31,0,0,0.0,0.0161,0.4921,20
alpha0_run1,14,130,10.0.0.2,1.0,137.68,0.0,0.9343,34,0,0,0.0,0.0161,0.4921,20
alpha0_run1,14,130,10.0.0.3,1.0,99.84,0.0,0.9428,40,0,0,0.0,0.0161,0.4921,20
alpha0_run1,14,130,10.0.0.4,1.0,120.48,0.0,0.9388,40,0,0,0.0,0.0161,0.4921,20
alpha0_run1,14,130,10.0.0.5,1.0,131.83,0.0,0.9349,30,0,0,0.0,0.0161,0.4921,20
alpha0_run1,15,140,10.0.0.1,1.0,138.21,0.0,0.9326,32,0,0,0.0,0.0134,0.4934,20
alpha0_run1,15,140,10.0.0.2,1.0,137.68,0.0,0.9334,34,0,0,0.0,0.0134,0.4934,20
alpha0_run1,15,140,10.0.0.3,1.0,107.36,0.0,0.9438,48,0,0,0.0,0.0134,0.4934,20
alpha0_run1,15,140,10.0.0.4,1.0,120.48,0.0,0.9391,40,0,0,0.0,0.0134,0.4934,20
alpha0_run1,15,140,10.0.0.5,1.0,124.82,0.0,0.9357,35,0,0,0.0,0.0134,0.4934,20
alpha0_run1,16,150,10.0.0.1,0.8971,138.21,0.0,0.9167,32,0,0,0.0,0.0187,0.4908,20
alpha0_run1,16,150,10.0.0.2,1.0,125.78,0.0,0.9345,42,0,0,0.0,0.0187,0.4908,20
alpha0_run1,16,150,10.0.0.3,1.0,129.42,0.0,0.9413,51,0,0,0.0,0.0187,0.4908,20
alpha0_run1,16,150,10.0.0.4,1.0,128.19,0.0,0.9381,42,0,0,0.0,0.0187,0.4908,20
alpha0_run1,16,150,10.0.0.5,1.0,133.78,0.0,0.9349,39,0,0,0.0,0.0187,0.4908,20
alpha0_run1,17,160,10.0.0.1,0.9993,92.76,0.0,0.9276,38,0,0,0.0,0.0164,0.492,20
alpha0_run1,17,160,10.0.0.2,1.0,137.28,0.0,0.9336,45,0,0,0.0,0.0164,0.492,20
alpha0_run1,17,160,10.0.0.3,1.0,129.42,0.0,0.9395,51,0,0,0.0,0.0164,0.492,20
alpha0_run1,17,160,10.0.0.4,1.0,120.96,0.0,0.9386,53,0,0,0.0,0.0164,0.492,20
alpha0_run1,17,160,10.0.0.5,1.0,111.11,0.0,0.9378,42,0,0,0.0,0.0164,0.492,20
alpha0_run1,18,170,10.0.0.1,1.0,116.32,0.0,0.9319,47,0,0,0.0,0.0182,0.491,20
alpha0_run1,18,170,10.0.0.2,1.0,137.28,0.0,0.9329,45,0,0,0.0,0.0182,0.491,20
alpha0_run1,18,170,10.0.0.3,1.0,129.42,0.0,0.9382,51,0,0,0.0,0.0182,0.491,20
alpha0_run1,18,170,10.0.0.4,1.0,120.96,0.0,0.9388,53,0,0,0.0,0.0182,0.491,20
alpha0_run1,18,170,10.0.0.5,1.0,132.87,0.0,0.9365,43,0,0,0.0,0.0182,0.491,20
alpha0_run1,19,180,10.0.0.1,1.0,136.37,0.0,0.9319,50,0,0,0.0,0.0155,0.4924,20
alpha0_run1,19,180,10.0.0.2,1.0,136.86,0.0,0.9325,46,0,0,0.0,0.0155,0.4924,20
alpha0_run1,19,180,10.0.0.3,1.0,102.03,0.0,0.9415,59,0,0,0.0,0.0155,0.4924,20
alpha0_run1,19,180,10.0.0.4,1.0,124.11,0.0,0.9386,54,0,0,0.0,0.0155,0.4924,20
alpha0_run1,19,180,10.0.0.5,1.0,132.88,0.0,0.9356,45,0,0,0.0,0.0155,0.4924,20
alpha0_run1,20,190,10.0.0.1,1.0,136.37,0.0,0.9319,50,0,0,0.0,0.0138,0.4932,20
alpha0_run1,20,190,10.0.0.2,1.0,116.53,0.0,0.9353,54,0,0,0.0,0.0138,0.4932,20
alpha0_run1,20,190,10.0.0.3,1.0,132.32,0.0,0.9392,62,0,0,0.0,0.0138,0.4932,20
alpha0_run1,20,190,10.0.0.4,1.0,125.91,0.0,0.9381,56,0,0,0.0,0.0138,0.4932,20
alpha0_run1,20,190,10.0.0.5,1.0,135.39,0.0,0.9346,51,0,0,0.0,0.0138,0.4932,20
alpha0_run1,21,200,10.0.0.1,1.0,107.17,0.0,0.9362,56,0,0,0.0,0.014,0.4931,20
alpha0_run1,21,200,10.0.0.2,1.0,139.15,0.0,0.9338,61,0,0,0.0,0.014,0.4931,20
alpha0_run1,21,200,10.0.0.3,1.0,132.32,0.0,0.9376,62,0,0,0.0,0.014,0.4931,20
alpha0_run1,21,200,10.0.0.4,1.0,137.17,0.0,0.9361,57,0,0,0.0,0.014,0.4931,20
alpha0_run1,21,200,10.0.0.5,1.0,125.69,0.0,0.9354,52,0,0,0.0,0.014,0.4931,20
alpha0_run1,22,210,10.0.0.1,0.9753,96.31,0.0,0.9372,60,0,0,0.0,0.0154,0.4924,20
alpha0_run1,22,210,10.0.0.2,1.0,136.22,0.0,0.9332,65,0,0,0.0,0.0154,0.4924,20
alpha0_run1,22,210,10.0.0.3,1.0,133.88,0.0,0.9362,67,0,0,0.0,0.0154,0.4924,20
alpha0_run1,22,210,10.0.0.4,1.0,140.33,0.0,0.9342,59,0,0,0.0,0.0154,0.4924,20
alpha0_run1,22,210,10.0.0.5,1.0,145.15,0.0,0.933,53,0,0,0.0,0.0154,0.4924,20
alpha0_run1,23,220,10.0.0.1,0.9995,135.93,0.0,0.9356,65,0,0,0.0,0.0137,0.4933,20
alpha0_run1,23,220,10.0.0.2,1.0,145.66,0.0,0.9314,67,0,0,0.0,0.0137,0.4933,20
alpha0_run1,23,220,10.0.0.3,1.0,141.94,0.0,0.9341,70,0,0,0.0,0.0137,0.4933,20
alpha0_run1,23,220,10.0.0.4,1.0,140.33,0.0,0.9329,59,0,0,0.0,0.0137,0.4933,20
alpha0_run1,23,220,10.0.0.5,1.0,126.17,0.0,0.9342,55,0,0,0.0,0.0137,0.4933,20
alpha0_run1,24,230,10.0.0.1,0.9999,128.63,0.0,0.9356,68,0,0,0.0,0.0121,0.494,20
alpha0_run1,24,230,10.0.0.2,1.0,145.66,0.0,0.9301,67,0,0,0.0,0.0121,0.494,20
alpha0_run1,24,230,10.0.0.3,1.0,141.94,0.0,0.9326,70,0,0,0.0,0.0121,0.494,20
alpha0_run1,24,230,10.0.0.4,1.0,134.75,0.0,0.9328,64,0,0,0.0,0.0121,0.494,20
alpha0_run1,24,230,10.0.0.5,1.0,144.42,0.0,0.9323,60,0,0,0.0,0.0121,0.494,20
alpha0_run1,25,240,10.0.0.1,0.9827,128.63,0.0,0.933,68,0,0,0.0,0.0134,0.4934,20
alpha0_run1,25,240,10.0.0.2,1.0,145.66,0.0,0.9293,67,0,0,0.0,0.0134,0.4934,20
alpha0_run1,25,240,10.0.0.3,1.0,141.94,0.0,0.9315,70,0,0,0.0,0.0134,0.4934,20
alpha0_run1,25,240,10.0.0.4,1.0,129.22,0.0,0.9336,75,0,0,0.0,0.0134,0.4934,20
alpha0_run1,25,240,10.0.0.5,1.0,122.81,0.0,0.9342,66,0,0,0.0,0.0134,0.4934,20
alpha0_run1,26,250,10.0.0.1,0.9995,112.49,0.0,0.9362,72,0,0,0.0,0.0123,0.4939,20
alpha0_run1,26,250,10.0.0.2,1.0,145.66,0.0,0.9286,67,0,0,0.0,0.0123,0.4939,20
alpha0_run1,26,250,10.0.0.3,1.0,141.94,0.0,0.9308,70,0,0,0.0,0.0123,0.4939,20
alpha0_run1,26,250,10.0.0.4,1.0,129.22,0.0,0.9341,75,0,0,0.0,0.0123,0.4939,20
alpha0_run1,26,250,10.0.0.5,1.0,125.45,0.0,0.9351,71,0,0,0.0,0.0123,0.4939,20
alpha0_run1,27,260,10.0.0.1,1.0,131.27,0.0,0.9356,75,0,0,0.0,0.0125,0.4939,20
alpha0_run1,27,260,10.0.0.2,1.0,114.24,0.0,0.9329,72,0,0,0.0,0.0125,0.4939,20
alpha0_run1,27,260,10.0.0.3,1.0,149.57,0.0,0.9291,71,0,0,0.0,0.0125,0.4939,20
alpha0_run1,27,260,10.0.0.4,1.0,142.46,0.0,0.9325,77,0,0,0.0,0.0125,0.4939,20
alpha0_run1,27,260,10.0.0.5,1.0,141.64,0.0,0.9333,72,0,0,0.0,0.0125,0.4939,20
alpha0_run1,28,270,10.0.0.1,1.0,137.18,0.0,0.9344,76,0,0,0.0,0.0144,0.4929,20
alpha0_run1,28,270,10.0.0.2,1.0,133.54,0.0,0.933,79,0,0,0.0,0.0144,0.4929,20
alpha0_run1,28,270,10.0.0.3,1.0,149.57,0.0,0.9279,71,0,0,0.0,0.0144,0.4929,20
alpha0_run1,28,270,10.0.0.4,1.0,142.46,0.0,0.9314,77,0,0,0.0,0.0144,0.4929,20
alpha0_run1,28,270,10.0.0.5,1.0,127.07,0.0,0.9343,76,0,0,0.0,0.0144,0.4929,20
alpha0_run1,29,280,10.0.0.1,1.0,137.18,0.0,0.9335,76,0,0,0.0,0.0137,0.4932,20
alpha0_run1,29,280,10.0.0.2,1.0,120.66,0.0,0.935,87,0,0,0.0,0.0137,0.4932,20
alpha0_run1,29,280,10.0.0.3,1.0,149.57,0.0,0.9271,71,0,0,0.0,0.0137,0.4932,20
alpha0_run1,29,280,10.0.0.4,1.0,142.46,0.0,0.9306,77,0,0,0.0,0.0137,0.4932,20
alpha0_run1,29,280,10.0.0.5,1.0,136.61,0.0,0.9335,81,0,0,0.0,0.0137,0.4932,20
alpha0_run1,30,290,10.0.0.1,1.0,140.73,0.0,0.9323,77,0,0,0.0,0.0113,0.4944,20
alpha0_run1,30,290,10.0.0.2,1.0,137.24,0.0,0.9339,88,0,0,0.0,0.0113,0.4944,20
alpha0_run1,30,290,10.0.0.3,1.0,135.87,0.0,0.9286,83,0,0,0.0,0.0113,0.4944,20
alpha0_run1,30,290,10.0.0.4,1.0,121.75,0.0,0.9332,80,0,0,0.0,0.0113,0.4944,20
alpha0_run1,30,290,10.0.0.5,1.0,136.61,0.0,0.933,81,0,0,0.0,0.0113,0.4944,20
alpha0_run1,31,300,10.0.0.1,1.0,146.57,0.0,0.9306,79,0,0,0.0,0.0154,0.4924,20
alpha0_run1,31,300,10.0.0.2,0.928,137.24,0.0,0.9223,88,0,0,0.0,0.0154,0.4924,20
alpha0_run1,31,300,10.0.0.3,1.0,142.15,0.0,0.9287,87,0,0,0.0,0.0154,0.4924,20
alpha0_run1,31,300,10.0.0.4,0.9827,95.75,0.0,0.9363,86,0,0,0.0,0.0154,0.4924,20
alpha0_run1,31,300,10.0.0.5,1.0,123.76,0.0,0.9345,88,0,0,0.0,0.0154,0.4924,20
alpha0_run1,32,310,10.0.0.1,1.0,146.57,0.0,0.9295,79,0,0,0.0,0.0148,0.4927,20
alpha0_run1,32,310,10.0.0.2,0.9941,137.24,0.0,0.9242,88,0,0,0.0,0.0148,0.4927,20
alpha0_run1,32,310,10.0.0.3,1.0,142.15,0.0,0.9288,87,0,0,0.0,0.0148,0.4927,20
alpha0_run1,32,310,10.0.0.4,0.9993,112.49,0.0,0.9384,93,0,0,0.0,0.0148,0.4927,20
alpha0_run1,32,310,10.0.0.5,1.0,102.92,0.0,0.9387,95,0,0,0.0,0.0148,0.4927,20
alpha0_run1,33,320,10.0.0.1,1.0,146.57,0.0,0.9286,79,0,0,0.0,0.0164,0.4919,20
alpha0_run1,33,320,10.0.0.2,0.9995,117.76,0.0,0.9292,95,0,0,0.0,0.0164,0.4919,20
alpha0_run1,33,320,10.0.0.3,1.0,142.15,0.0,0.9288,87,0,0,0.0,0.0164,0.4919,20
alpha0_run1,33,320,10.0.0.4,0.853,104.96,0.0,0.9191,97,0,0,0.0,0.0164,0.4919,20
alpha0_run1,33,320,10.0.0.5,0.79,122.09,0.0,0.9073,97,0,0,0.0,0.0164,0.4919,20
alpha0_run1,34,330,10.0.0.1,1.0,146.57,0.0,0.9281,79,0,0,0.0,0.0169,0.4917,20
alpha0_run1,34,330,10.0.0.2,1.0,143.23,0.0,0.9289,98,0,0,0.0,0.0169,0.4917,20
alpha0_run1,34,330,10.0.0.3,1.0,144.88,0.0,0.9284,88,0,0,0.0,0.0169,0.4917,20
alpha0_run1,34,330,10.0.0.4,0.9999,139.79,0.0,0.9224,109,0,0,0.0,0.0169,0.4917,20
alpha0_run1,34,330,10.0.0.5,0.928,122.09,0.0,0.906,97,0,0,0.0,0.0169,0.4917,20
alpha0_run1,35,340,10.0.0.1,0.7,141.64,0.0,0.8834,92,0,0,0.0,0.0174,0.4914,20
