run,time,src,dest,path,hops,latency_ms,delivered,alpha
alpha0_run0,118,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.3,1,0.0,1,0.0
alpha0_run0,120,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,146.69,1,0.0
alpha0_run0,120,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.3->10.0.0.1,2,99.67,1,0.0
alpha0_run0,120,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.3->10.0.0.4,2,74.36,1,0.0
alpha0_run0,120,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,110.99,1,0.0
alpha0_run0,120,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,95.86,1,0.0
alpha0_run0,121,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,149.53,1,0.0
alpha0_run0,121,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.5->10.0.0.2,2,113.58,1,0.0
alpha0_run0,121,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.5->10.0.0.4,2,155.01,1,0.0
alpha0_run0,122,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,168.63,1,0.0
alpha0_run0,123,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,162.62,1,0.0
alpha0_run0,123,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2->10.0.0.5,2,102.88,1,0.0
alpha0_run0,124,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.0
alpha0_run0,124,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.0
alpha0_run0,124,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,114.57,1,0.0
alpha0_run0,126,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.0
alpha0_run0,127,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,67.14,1,0.0
alpha0_run0,127,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,121.3,1,0.0
alpha0_run0,128,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.2->10.0.0.5,2,150.91,1,0.0
alpha0_run0,128,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.2->10.0.0.4,2,144.61,1,0.0
alpha0_run0,128,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.0
alpha0_run0,128,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.1->10.0.0.5,2,135.22,1,0.0
alpha0_run0,128,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.2->10.0.0.3,2,118.75,1,0.0
alpha0_run0,129,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,136.68,1,0.0
alpha0_run0,130,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,139.58,1,0.0
alpha0_run0,132,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.2->10.0.0.3,2,63.22,1,0.0
alpha0_run0,133,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2->10.0.0.5,2,84.44,1,0.0
alpha0_run0,134,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.0
alpha0_run0,134,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.2->10.0.0.3,2,108.03,1,0.0
alpha0_run0,135,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.0
alpha0_run0,135,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.5->10.0.0.3,2,131.01,1,0.0
alpha0_run0,135,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.2->10.0.0.3,2,104.23,1,0.0
alpha0_run0,136,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.5->10.0.0.3,2,83.1,1,0.0
alpha0_run0,136,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,114.67,1,0.0
alpha0_run0,137,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.2->10.0.0.1,2,64.6,1,0.0
alpha0_run0,137,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.5,1,0.0,1,0.0
alpha0_run0,137,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.5->10.0.0.1,2,103.0,1,0.0
alpha0_run0,138,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.0
alpha0_run0,138,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.0
alpha0_run0,138,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,168.8,1,0.0
alpha0_run0,138,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.5->10.0.0.1,2,45.56,1,0.0
alpha0_run0,140,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.5->10.0.0.3,2,79.25,1,0.0
alpha0_run0,140,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.5,1,0.0,1,0.0
alpha0_run0,140,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,110.52,1,0.0
alpha0_run0,140,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.5,1,0.0,1,0.0
alpha0_run0,141,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.5->10.0.0.3,2,194.17,1,0.0
alpha0_run0,142,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.2->10.0.0.5,2,105.12,1,0.0
alpha0_run0,142,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,119.58,1,0.0
alpha0_run0,142,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.2->10.0.0.5,2,108.5,1,0.0
alpha0_run0,142,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.5,1,0.0,1,0.0
alpha0_run0,144,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,138.96,1,0.0
alpha0_run0,144,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,90.64,1,0.0
alpha0_run0,146,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.4,1,0.0,1,0.0
alpha0_run0,146,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,124.39,1,0.0
alpha0_run0,147,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,135.66,1,0.0
alpha0_run0,147,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.0
alpha0_run0,147,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.4->10.0.0.5,2,100.46,1,0.0
alpha0_run0,147,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.4->10.0.0.3,2,105.48,1,0.0
alpha0_run0,148,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.4->10.0.0.3,2,80.66,1,0.0
alpha0_run0,148,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.4,1,0.0,1,0.0
alpha0_run0,149,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.4->10.0.0.1,2,155.95,1,0.0
alpha0_run0,151,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.4->10.0.0.3,2,131.51,1,0.0
alpha0_run0,152,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.5,1,0.0,1,0.0
alpha0_run0,152,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.1,1,0.0,1,0.0
alpha0_run0,152,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.5,1,0.0,1,0.0
alpha0_run0,152,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.1->10.0.0.2,2,150.94,1,0.0
alpha0_run0,153,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.5->10.0.0.1,2,105.31,1,0.0
alpha0_run0,153,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.5,1,0.0,1,0.0
alpha0_run0,153,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.5,1,0.0,1,0.0
alpha0_run0,153,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.5,1,0.0,1,0.0
alpha0_run0,154,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.4->10.0.0.1,2,138.68,1,0.0
alpha0_run0,154,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.5->10.0.0.1,2,52.97,1,0.0
alpha0_run0,155,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.5->10.0.0.1,2,127.06,1,0.0
alpha0_run0,156,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.5,1,0.0,1,0.0
alpha0_run0,156,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.5->10.0.0.1,2,132.99,1,0.0
alpha0_run0,157,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.5->10.0.0.2,2,111.01,1,0.0
alpha0_run0,157,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,81.1,1,0.0
alpha0_run0,158,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,74.62,1,0.0
alpha0_run0,158,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.0
alpha0_run0,159,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.3,1,0.0,1,0.0
alpha0_run0,159,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,116.07,1,0.0
alpha0_run0,160,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,88.95,1,0.0
alpha0_run0,160,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.5,1,0.0,0,0.0
alpha0_run0,160,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.0
alpha0_run0,161,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,91.85,1,0.0
alpha0_run0,161,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,139.33,1,0.0
alpha0_run0,161,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,116.91,1,0.0
alpha0_run0,162,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.2->10.0.0.5,2,119.2,1,0.0
alpha0_run0,162,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.3->10.0.0.1,2,145.18,1,0.0
alpha0_run0,162,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.0
alpha0_run0,163,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.0
alpha0_run0,164,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.0
alpha0_run0,164,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.4->10.0.0.2,2,174.46,1,0.0
alpha0_run0,164,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,109.07,1,0.0
alpha0_run0,164,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.1->10.0.0.3,2,142.59,1,0.0
alpha0_run0,165,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.3->10.0.0.5,2,59.41,1,0.0
alpha0_run0,165,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.3->10.0.0.1,2,152.14,1,0.0
alpha0_run0,166,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.1->10.0.0.4,2,158.08,1,0.0
alpha0_run0,166,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.3->10.0.0.4,2,140.93,1,0.0
alpha0_run0,167,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.0
alpha0_run0,167,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.2->10.0.0.3,2,161.53,1,0.0
alpha0_run0,167,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,136.92,1,0.0
alpha0_run0,167,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.1,1,0.0,1,0.0
alpha0_run0,168,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.1->10.0.0.4,2,84.4,1,0.0
alpha0_run0,169,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.1->10.0.0.2,2,165.92,1,0.0
alpha0_run0,170,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.1->10.0.0.5,2,129.49,1,0.0
alpha0_run0,170,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.1,1,0.0,1,0.0
alpha0_run0,170,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.1->10.0.0.4,2,118.01,1,0.0
alpha0_run0,170,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,101.96,1,0.0
alpha0_run0,171,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.3->10.0.0.5,2,129.59,1,0.0
alpha0_run0,171,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,156.18,1,0.0
alpha0_run0,171,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.5->10.0.0.1,2,131.52,1,0.0
alpha0_run0,172,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,129.5,1,0.0
alpha0_run0,173,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.1->10.0.0.5,2,165.29,1,0.0
alpha0_run0,174,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.5->10.0.0.2,2,84.37,1,0.0
alpha0_run0,175,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.4->10.0.0.3,2,129.29,1,0.0
alpha0_run0,175,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.5->10.0.0.2,2,103.59,1,0.0
alpha0_run0,175,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.5->10.0.0.3,2,124.91,1,0.0
alpha0_run0,176,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.5,1,0.0,0,0.0
alpha0_run0,176,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.3->10.0.0.2,2,137.07,1,0.0
alpha0_run0,176,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.4->10.0.0.2,2,168.85,1,0.0
alpha0_run0,177,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.2->10.0.0.4,2,97.23,1,0.0
alpha0_run0,177,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,121.0,1,0.0
alpha0_run0,177,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,133.88,1,0.0
alpha0_run0,178,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.3->10.0.0.4,2,183.54,1,0.0
alpha0_run0,179,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.0
alpha0_run0,179,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,90.28,1,0.0
alpha0_run0,179,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.4->10.0.0.3,2,138.88,1,0.0
alpha0_run0,180,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.2->10.0.0.5,2,87.23,1,0.0
alpha0_run0,181,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.0
alpha0_run0,181,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.0
alpha0_run0,181,10.0.0.4,10.0.0.2,10.0.0.4->10.0.0.2,1,0.0,1,0.0
alpha0_run0,181,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.0
alpha0_run0,181,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,110.51,1,0.0
alpha0_run0,181,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.0
alpha0_run0,182,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.0
alpha0_run0,183,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.4->10.0.0.5,2,133.47,1,0.0
alpha0_run0,183,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.2->10.0.0.1,2,104.08,1,0.0
alpha0_run0,184,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.2->10.0.0.3,2,173.23,1,0.0
alpha0_run0,184,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.4->10.0.0.5,2,127.81,1,0.0
alpha0_run0,185,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,122.62,1,0.0
alpha0_run0,185,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,136.4,1,0.0
alpha0_run0,186,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,104.51,1,0.0
alpha0_run0,186,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.4->10.0.0.1,2,147.95,1,0.0
alpha0_run0,187,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.4->10.0.0.2,2,116.76,1,0.0
alpha0_run0,188,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.1,1,0.0,1,0.0
alpha0_run0,189,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,117.94,1,0.0
alpha0_run0,189,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.0
alpha0_run0,189,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.4->10.0.0.1,2,99.34,1,0.0
alpha0_run0,189,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.4->10.0.0.2,2,118.12,1,0.0
alpha0_run0,190,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.4->10.0.0.5,2,129.07,1,0.0
alpha0_run0,190,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.5->10.0.0.1,2,101.16,1,0.0
alpha0_run0,190,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.4->10.0.0.2,2,148.49,1,0.0
alpha0_run0,191,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.5->10.0.0.3,2,75.45,1,0.0
alpha0_run0,191,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.4->10.0.0.3,2,156.23,1,0.0
alpha0_run0,192,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.5->10.0.0.3,2,110.5,1,0.0
alpha0_run0,192,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.0
alpha0_run0,193,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.1,1,0.0,1,0.0
alpha0_run0,194,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.2->10.0.0.1,2,78.36,1,0.0
alpha0_run0,194,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.5->10.0.0.4,2,97.13,1,0.0
alpha0_run0,194,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.0
alpha0_run0,196,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,134.84,1,0.0
alpha0_run0,196,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.5->10.0.0.2,2,116.5,1,0.0
alpha0_run0,196,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.5->10.0.0.2,2,72.03,1,0.0
alpha0_run0,197,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.5,1,0.0,1,0.0
alpha0_run0,198,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.5,1,0.0,1,0.0
alpha0_run0,198,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.2->10.0.0.3,2,107.8,1,0.0
alpha0_run0,198,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.5->10.0.0.1,2,143.79,1,0.0
alpha0_run0,198,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.5,1,0.0,1,0.0
alpha0_run0,201,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.5->10.0.0.3,2,156.83,1,0.0
alpha0_run0,201,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.2->10.0.0.4,2,87.7,1,0.0
alpha0_run0,202,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,66.64,1,0.0
alpha0_run0,202,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.1,1,0.0,1,0.0
alpha0_run0,203,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,159.85,1,0.0
alpha0_run0,203,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.2,1,0.0,1,0.0
alpha0_run0,203,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.1->10.0.0.4,2,136.69,1,0.0
alpha0_run0,204,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.2->10.0.0.4,2,136.15,1,0.0
alpha0_run0,204,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.0
alpha0_run0,204,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.2->10.0.0.5,2,152.18,1,0.0
alpha0_run0,204,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.5->10.0.0.2,2,55.03,1,0.0
alpha0_run0,205,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.5->10.0.0.1,2,149.23,1,0.0
alpha0_run0,206,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.1->10.0.0.3,2,142.39,1,0.0
alpha0_run0,207,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.1->10.0.0.2,2,109.19,1,0.0
alpha0_run0,207,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.1->10.0.0.5,2,129.79,1,0.0
alpha0_run0,208,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.1->10.0.0.3,2,120.91,1,0.0
alpha0_run0,209,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.1->10.0.0.4,2,129.26,1,0.0
alpha0_run0,209,10.0.0.5,10.0.0.1,10.0.0.5->10.0.0.1,1,0.0,1,0.0
alpha0_run0,210,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.1->10.0.0.2,2,171.07,1,0.0
alpha0_run0,210,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.5,1,0.0,1,0.0
alpha0_run0,211,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.5,1,0.0,1,0.0
alpha0_run0,212,10.0.0.2,10.0.0.3,10.0.0.2->10.0.0.5->10.0.0.3,2,170.1,1,0.0
alpha0_run0,212,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.0
alpha0_run0,212,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,131.84,1,0.0
alpha0_run0,212,10.0.0.1,10.0.0.5,10.0.0.1->10.0.0.4->10.0.0.5,2,126.93,1,0.0
alpha0_run0,213,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,127.09,1,0.0
alpha0_run0,214,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.4->10.0.0.5,2,156.32,1,0.0
alpha0_run0,214,10.0.0.3,10.0.0.2,10.0.0.3->10.0.0.2,1,0.0,1,0.0
alpha0_run0,214,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.0
alpha0_run0,214,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.2,1,0.0,1,0.0
alpha0_run0,215,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.2->10.0.0.5,2,138.57,1,0.0
alpha0_run0,217,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.4,1,0.0,1,0.0
alpha0_run0,217,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.1->10.0.0.5,2,195.37,1,0.0
alpha0_run0,217,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.0
alpha0_run0,219,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,109.83,1,0.0
alpha0_run0,219,10.0.0.5,10.0.0.3,10.0.0.5->10.0.0.3,1,0.0,1,0.0
alpha0_run0,220,10.0.0.1,10.0.0.4,10.0.0.1->10.0.0.3->10.0.0.4,2,102.52,1,0.0
alpha0_run0,220,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.0
alpha0_run0,220,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.4->10.0.0.1,2,114.86,1,0.0
alpha0_run0,221,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.0
alpha0_run0,221,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.0
alpha0_run0,221,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.0
alpha0_run0,222,10.0.0.5,10.0.0.2,10.0.0.5->10.0.0.3->10.0.0.2,2,104.17,1,0.0
alpha0_run0,223,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.3->10.0.0.4,2,143.14,1,0.0
alpha0_run0,223,10.0.0.5,10.0.0.4,10.0.0.5->10.0.0.3->10.0.0.4,2,84.9,1,0.0
alpha0_run0,223,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,33.83,1,0.0
alpha0_run0,224,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.0
alpha0_run0,224,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.3->10.0.0.5,2,142.98,1,0.0
alpha0_run0,224,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.3->10.0.0.1,2,156.81,1,0.0
alpha0_run0,226,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.0
alpha0_run0,227,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.3->10.0.0.1,2,119.36,1,0.0
alpha0_run0,227,10.0.0.3,10.0.0.5,10.0.0.3->10.0.0.4->10.0.0.5,2,97.58,1,0.0
alpha0_run0,228,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.0
alpha0_run0,228,10.0.0.2,10.0.0.5,10.0.0.2->10.0.0.3->10.0.0.5,2,122.01,1,0.0
alpha0_run0,229,10.0.0.4,10.0.0.5,10.0.0.4->10.0.0.3->10.0.0.5,2,135.48,1,0.0
alpha0_run0,230,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,133.99,1,0.0
alpha0_run0,230,10.0.0.4,10.0.0.1,10.0.0.4->10.0.0.3->10.0.0.1,2,118.93,1,0.0
alpha0_run0,230,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.3,1,0.0,1,0.0
alpha0_run0,231,10.0.0.1,10.0.0.2,10.0.0.1->10.0.0.3->10.0.0.2,2,105.24,1,0.0
alpha0_run0,231,10.0.0.3,10.0.0.1,10.0.0.3->10.0.0.4->10.0.0.1,2,78.1,1,0.0
alpha0_run0,232,10.0.0.2,10.0.0.1,10.0.0.2->10.0.0.4->10.0.0.1,2,132.13,1,0.0
alpha0_run0,232,10.0.0.1,10.0.0.3,10.0.0.1->10.0.0.4->10.0.0.3,2,93.48,1,0.0
alpha0_run0,233,10.0.0.4,10.0.0.3,10.0.0.4->10.0.0.3,1,0.0,1,0.0
alpha0_run0,233,10.0.0.2,10.0.0.4,10.0.0.2->10.0.0.4,1,0.0,1,0.0
alpha0_run0,233,10.0.0.3,10.0.0.4,10.0.0.3->10.0.0.4,1,0.0,1,0.0
